Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
5,16,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
5,16,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 9, 9, 9, 10, 11, 11, 11, 11, 11, 11, 12]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C9;Q1;J1'), np.str_('C9;Q2;J0'), np.str_('C9;Q2;J1'), np.str_('C9;Q3;J0'), np.str_('C9;Q3;J1'), np.str_('pass')]",,,,
5,16,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
5,17,,RANDOM_Rand2,DISCARD,C6;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('pass')]",,,,
5,17,,SYSTEM,END_MATCH,,,,,,,"{'FullObsDQN_FullObsDQN': 'Dishwasher', 'RANDOM_Rand0': 'Chef', 'RANDOM_Rand1': 'Souschef', 'RANDOM_Rand2': 'Waiter'}","{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}","{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 11, 'RANDOM_Rand1': 10, 'RANDOM_Rand2': 9}",
6,0,,SYSTEM,NEW_MATCH,,,,,,,"{'FullObsDQN_FullObsDQN': 'Dishwasher', 'RANDOM_Rand0': 'Chef', 'RANDOM_Rand1': 'Souschef', 'RANDOM_Rand2': 'Waiter'}",,"{'FullObsDQN_FullObsDQN': 0, 'RANDOM_Rand0': 3, 'RANDOM_Rand1': 2, 'RANDOM_Rand2': 1}",
6,0,,SYSTEM,DEAL_CARDS,,,"[[12, 12, 4, 5, 0, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10], [1, 4, 5, 5, 7, 7, 7, 8, 8, 0, 9, 10, 11, 11, 11, 3, 4], [2, 2, 3, 5, 5, 6, 6, 7, 0, 9, 9, 9, 10, 3, 11, 11, 11], [11, 4, 0, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11]]",,,,,,,
6,0,,SYSTEM,CARD_EXCHANGE,"[False, -1, [3, 4], 3, 11, [12, 12]]",,"[[12, 12, 4, 5, 0, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10], [1, 4, 5, 5, 7, 7, 7, 8, 8, 0, 9, 10, 11, 11, 11, 3, 4], [2, 2, 3, 5, 5, 6, 6, 7, 0, 9, 9, 9, 10, 3, 11, 11, 11], [11, 4, 0, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11]]",,,,,,,
6,1,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[12, 12, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,1,,RANDOM_Rand0,DISCARD,C9;Q1;J0,0.0,"[0, 1, 3, 4, 4, 5, 5, 7, 7, 7, 8, 8, 9, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C3;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C7;Q3;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('pass')]",,,,
6,1,,RANDOM_Rand1,DISCARD,C8;Q1;J0,0.0,"[0, 2, 2, 3, 3, 5, 5, 6, 6, 7, 9, 9, 9, 10, 11, 11, 11]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C2;Q1;J0'), np.str_('C2;Q2;J0'), np.str_('C3;Q1;J0'), np.str_('C3;Q2;J0'), np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('pass')]",,,,
6,1,,RANDOM_Rand2,DISCARD,pass,0.0,"[11, 4, 6, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('C7;Q1;J0'), np.str_('pass')]",,,,
6,1,,RANDOM_Rand0,DISCARD,C7;Q3;J0,0.0,"[0, 0, 0, 0, 1, 3, 4, 4, 5, 5, 8, 8, 9, 10, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C3;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C7;Q1;J0'), np.str_('C7;Q2;J0'), np.str_('C7;Q3;J0'), np.str_('pass')]",,,,
6,1,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 2, 2, 3, 3, 5, 5, 6, 6, 7, 9, 9, 9, 10, 11, 11, 11]","[7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,1,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
6,2,,RANDOM_Rand0,DISCARD,C3;Q1;J0,0.0,"[0, 0, 0, 0, 0, 1, 4, 4, 5, 5, 8, 8, 9, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C3;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('pass')]",,,,
6,2,,RANDOM_Rand1,DISCARD,C2;Q2;J0,0.0,"[0, 0, 0, 3, 3, 5, 5, 6, 6, 7, 9, 9, 9, 10, 11, 11, 11]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C2;Q1;J0'), np.str_('C2;Q2;J0'), np.str_('pass')]",,,,
6,2,,RANDOM_Rand2,DISCARD,pass,0.0,"[11, 4, 6, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,2,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[12, 12, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,2,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 1, 4, 4, 5, 5, 8, 8, 9, 10, 11, 11, 11]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,2,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
6,3,,RANDOM_Rand1,DISCARD,C7;Q1;J0,0.0,"[0, 0, 0, 0, 3, 3, 5, 5, 6, 6, 9, 9, 9, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q1;J0'), np.str_('C3;Q2;J0'), np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('C7;Q1;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C9;Q3;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('pass')]",,,,
6,3,,RANDOM_Rand2,DISCARD,pass,0.0,"[11, 4, 6, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('pass')]",,,,
6,3,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[12, 12, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C4;Q1;J1'), np.str_('C4;Q1;J2'), np.str_('C5;Q1;J0'), np.str_('C5;Q1;J1'), np.str_('C5;Q1;J2'), np.str_('C6;Q1;J0'), np.str_('C6;Q1;J1'), np.str_('C6;Q1;J2'), np.str_('C6;Q2;J0'), np.str_('C6;Q2;J1'), np.str_('C6;Q2;J2'), np.str_('pass')]",,,,
6,3,,RANDOM_Rand0,DISCARD,C5;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 8, 8, 9, 10, 11, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('pass')]",,,,
6,3,,RANDOM_Rand1,DISCARD,C3;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 9, 10, 11, 11, 11]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C3;Q2;J0'), np.str_('pass')]",,,,
6,3,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 8, 8, 9, 10, 11, 11, 11]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,3,,RANDOM_Rand1,DECLARE_PIZZA,,,,,,,,,,
6,4,,RANDOM_Rand1,DISCARD,C9;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C9;Q2;J0'), np.str_('C9;Q3;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('pass')]",,,,
6,4,,RANDOM_Rand2,DISCARD,C6;Q1;J0,0.0,"[0, 4, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('C7;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('pass')]",,,,
6,4,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[12, 12, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C4;Q1;J1'), np.str_('C4;Q1;J2'), np.str_('C5;Q1;J0'), np.str_('C5;Q1;J1'), np.str_('C5;Q1;J2'), np.str_('pass')]",,,,
6,4,,RANDOM_Rand0,DISCARD,C4;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8, 8, 9, 10, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C4;Q2;J0'), np.str_('pass')]",,,,
6,4,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,4,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 4, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,4,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
6,5,,RANDOM_Rand0,DISCARD,C4;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 8, 9, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C4;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('pass')]",,,,
6,5,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,5,,RANDOM_Rand2,DISCARD,pass,0.0,"[0, 4, 6, 7, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,5,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[12, 12, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,5,,RANDOM_Rand0,DECLARE_PIZZA,,,,,,,,,,
6,6,,RANDOM_Rand0,DISCARD,C8;Q1;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('pass')]",,,,
6,6,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('C6;Q1;J0'), np.str_('C6;Q2;J0'), np.str_('pass')]",,,,
6,6,,RANDOM_Rand2,DISCARD,C7;Q1;J0,0.0,"[0, 0, 4, 6, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C6;Q1;J0'), np.str_('C7;Q1;J0'), np.str_('pass')]",,,,
6,6,,FullObsDQN_FullObsDQN,DISCARD,C6;Q1;J0,0.0,"[0, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 12, 12]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C4;Q1;J1'), np.str_('C4;Q1;J2'), np.str_('C5;Q1;J0'), np.str_('C5;Q1;J1'), np.str_('C5;Q1;J2'), np.str_('C6;Q1;J0'), np.str_('C6;Q1;J1'), np.str_('C6;Q1;J2'), np.str_('C6;Q2;J0'), np.str_('C6;Q2;J1'), np.str_('C6;Q2;J2'), np.str_('pass')]",,,,
6,6,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 10, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('pass')]",,,,
6,6,,RANDOM_Rand2,DISCARD,C4;Q1;J0,0.0,"[0, 0, 0, 6, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('pass')]",,,,
6,6,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 12, 12]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,6,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
6,7,,RANDOM_Rand2,DISCARD,C6;Q1;J0,0.0,"[0, 0, 0, 0, 8, 8, 9, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C6;Q1;J0'), np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C10;Q5;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('C11;Q4;J0'), np.str_('C11;Q5;J0'), np.str_('pass')]",,,,
6,7,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 12, 12]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J0'), np.str_('C4;Q1;J1'), np.str_('C4;Q1;J2'), np.str_('C5;Q1;J0'), np.str_('C5;Q1;J1'), np.str_('C5;Q1;J2'), np.str_('pass')]",,,,
6,7,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 10, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C1;Q1;J0'), np.str_('pass')]",,,,
6,7,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C5;Q1;J0'), np.str_('C5;Q2;J0'), np.str_('pass')]",,,,
6,7,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
6,8,,RANDOM_Rand2,DISCARD,C10;Q3;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 8, 8, 9, 10, 10, 11, 11, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C10;Q3;J0'), np.str_('C10;Q4;J0'), np.str_('C10;Q5;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('C11;Q4;J0'), np.str_('C11;Q5;J0'), np.str_('pass')]",,,,
6,8,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 12, 12]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J2'), np.str_('C5;Q1;J2'), np.str_('C6;Q1;J2'), np.str_('C7;Q1;J2'), np.str_('C7;Q2;J1'), np.str_('C7;Q2;J2'), np.str_('C8;Q1;J2'), np.str_('C8;Q2;J1'), np.str_('C8;Q2;J2'), np.str_('C8;Q3;J0'), np.str_('C8;Q3;J1'), np.str_('C8;Q3;J2'), np.str_('C9;Q1;J2'), np.str_('C9;Q2;J1'), np.str_('C9;Q2;J2'), np.str_('C9;Q3;J0'), np.str_('C9;Q3;J1'), np.str_('C9;Q3;J2'), np.str_('pass')]",,,,
6,8,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 10, 11, 11, 11]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,8,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,8,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
6,9,,RANDOM_Rand2,DISCARD,C10;Q2;J0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 9, 11, 11, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C8;Q1;J0'), np.str_('C8;Q2;J0'), np.str_('C9;Q1;J0'), np.str_('C10;Q1;J0'), np.str_('C10;Q2;J0'), np.str_('C11;Q1;J0'), np.str_('C11;Q2;J0'), np.str_('C11;Q3;J0'), np.str_('C11;Q4;J0'), np.str_('C11;Q5;J0'), np.str_('pass')]",,,,
6,9,,FullObsDQN_FullObsDQN,DISCARD,pass,0.0,"[0, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 12, 12]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C4;Q1;J1'), np.str_('C4;Q1;J2'), np.str_('C5;Q1;J1'), np.str_('C5;Q1;J2'), np.str_('C6;Q1;J1'), np.str_('C6;Q1;J2'), np.str_('C7;Q1;J1'), np.str_('C7;Q1;J2'), np.str_('C7;Q2;J0'), np.str_('C7;Q2;J1'), np.str_('C7;Q2;J2'), np.str_('C8;Q1;J1'), np.str_('C8;Q1;J2'), np.str_('C8;Q2;J0'), np.str_('C8;Q2;J1'), np.str_('C8;Q2;J2'), np.str_('C8;Q3;J0'), np.str_('C8;Q3;J1'), np.str_('C8;Q3;J2'), np.str_('C9;Q1;J1'), np.str_('C9;Q1;J2'), np.str_('C9;Q2;J0'), np.str_('C9;Q2;J1'), np.str_('C9;Q2;J2'), np.str_('C9;Q3;J0'), np.str_('C9;Q3;J1'), np.str_('C9;Q3;J2'), np.str_('pass')]",,,,
6,9,,RANDOM_Rand0,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 10, 11, 11, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[np.str_('pass')],,,,
6,9,,RANDOM_Rand1,DISCARD,pass,0.0,"[0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 9, 9, 10, 11, 11, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[np.str_('C5;Q2;J0'), np.str_('C6;Q2;J0'), np.str_('C9;Q2;J0'), np.str_('pass')]",,,,
6,9,,RANDOM_Rand2,DECLARE_PIZZA,,,,,,,,,,
